"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"CNXM","CNX Midstream Partners LP","17.76","1129389302.4","n/a","United States","2014","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/cnxm",
"CEIX","CNX Resources Corporation","31.52","884713477.92","n/a","United States","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ceix",
"CNX","CNX Resources Corporation","15.74","3469683951.96","n/a","United States","1999","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cnx",
"CWAY","Coastway Bancorp, Inc.","27.4","120178345.4","n/a","United States","2014","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cway",
"COBZ","CoBiz Financial Inc.","19.48","822783285.8","n/a","United States","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/cobz",
"KOF","Coca Cola Femsa S.A.B. de C.V.","68.18","14323254400","n/a","Mexico","1993","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/kof",
"COKE","Coca-Cola Bottling Co. Consolidated","172.68","1615329016.2","n/a","United States","1972","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/coke",
"KO","Coca-Cola Company (The)","44.51","189812872388.92","n/a","United States","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/ko",
"COCP","Cocrystal Pharma, Inc.","4.6871","114376695.2724","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cocp",
"CODA","Coda Octopus Group, Inc.","4.09","42341103.32","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/coda",
"CDXS","Codexis, Inc.","11.4","601307181.6","n/a","United States","2010","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/cdxs",
"CODX","Co-Diagnostics, Inc.","1.93","23772165.12","n/a","United States","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/codx",
"CVLY","Codorus Valley Bancorp, Inc","28.31","252338297.38","n/a","United States","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cvly",
"CDE","Coeur Mining, Inc.","8.64","1608934078.08","n/a","United States","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/cde",
"JVA","Coffee Holding Co., Inc.","4.357","25021789.158","n/a","United States","2005","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/jva",
"CCOI","Cogent Communications Holdings, Inc.","45.55","2110261990.7","n/a","United States","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/ccoi",
"CGNT","Cogentix Medical, Inc.","3.85","234486814.1","n/a","United States","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cgnt",
"COGT","Cogint, Inc.","2.75","208838550.25","n/a","United States","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/cogt",
"CGNX","Cognex Corporation","50.44","8718962110.04","n/a","United States","1989","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cgnx",
"CTSH","Cognizant Technology Solutions Corporation","80.82","47526308733.06","n/a","United States","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/ctsh",
"CWBR","CohBar, Inc.","4.94","197383366.18","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cwbr",
"COHN","Cohen & Company Inc.","11.44","14565945.68","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cohn",
"FOF","Cohen & Steers Closed-End Opportunity Fund, Inc.","12.42","337937618.16","n/a","United States","2006","n/a","n/a","https://www.nasdaq.com/symbol/fof",
"INB","Cohen & Steers Global Income Builder, Inc.","9.38","217072597.84","n/a","United States","2007","n/a","n/a","https://www.nasdaq.com/symbol/inb",
"CNS","Cohen & Steers Inc","38.76","1811568949.8","n/a","United States","2004","Finance","Investment Managers","https://www.nasdaq.com/symbol/cns",
"UTF","Cohen & Steers Infrastructure Fund, Inc","21.58","1841201154.52","n/a","United States","2004","n/a","n/a","https://www.nasdaq.com/symbol/utf",
"LDP","Cohen & Steers Limited Duration Preferred and Income Fund, Inc","25.62","738639459.6","n/a","United States","2012","n/a","n/a","https://www.nasdaq.com/symbol/ldp",
"RQI","Cohen & Steers Quality Income Realty Fund Inc","11.63","1269547105.26","n/a","United States","2002","n/a","n/a","https://www.nasdaq.com/symbol/rqi",
"RNP","Cohen & Steers Reit and Preferred Income Fund Inc","18.31","870946936.16","n/a","United States","2003","n/a","n/a","https://www.nasdaq.com/symbol/rnp",
"RFI","Cohen & Steers Total Return Realty Fund, Inc.","12.2","318852721.8","n/a","United States","1993","n/a","n/a","https://www.nasdaq.com/symbol/rfi",
"COHR","Coherent, Inc.","176.56","4382520058.24","n/a","United States","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/cohr",
"CHRS","Coherus BioSciences, Inc.","12.7","763797773.9","n/a","United States","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/chrs",
"COHU","Cohu, Inc.","23.4","668114389.8","n/a","United States","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/cohu",
"CFX","Colfax Corporation","31.6","3901896426","n/a","United States","2008","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/cfx",
"CL","Colgate-Palmolive Company","71.6","62537382579.6","n/a","United States","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/cl",
"CLCT","Collectors Universe, Inc.","16.77","151202395.11","n/a","United States","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/clct",
"COLL","Collegium Pharmaceutical, Inc.","23.28","768097852.32","n/a","United States","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/coll",
"CIGI","Colliers International Group Inc. ","70","2647257690","n/a","Canada","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cigi",
"CXE","Colonial High Income Municipal Trust","4.96","156258143.68","n/a","United States","1989","n/a","n/a","https://www.nasdaq.com/symbol/cxe",
"CIF","Colonial Intermediate High Income Fund","2.77","54377050.08","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cif",
"CXH","Colonial Investment Grade Municipal Trust","9.48","93367695.24","n/a","United States","1989","n/a","n/a","https://www.nasdaq.com/symbol/cxh",
"CMU","Colonial Municipal Income Trust","4.43","125436570.79","n/a","United States","1987","n/a","n/a","https://www.nasdaq.com/symbol/cmu",
"CBAN","Colony Bankcorp, Inc.","15.65","132074387.7","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cban",
"CLNS","Colony NorthStar, Inc.","5.6","2878686266.4","n/a","United States","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clns",
"CLNS^B","Colony NorthStar, Inc.","25","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^b",
"CLNS^D","Colony NorthStar, Inc.","25.1","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^d",
"CLNS^E","Colony NorthStar, Inc.","25.31","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^e",
"CLNS^G","Colony NorthStar, Inc.","23.26","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^g",
"CLNS^H","Colony NorthStar, Inc.","23.05","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^h",
"CLNS^I","Colony NorthStar, Inc.","23.09","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^i",
"CLNS^J","Colony NorthStar, Inc.","23.08","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clns^j",
"COLB","Columbia Banking System, Inc.","43.23","3157466934.93","n/a","United States","1992","Finance","Major Banks","https://www.nasdaq.com/symbol/colb",
"CXP","Columbia Property Trust, Inc.","20.35","2415594715.05","n/a","United States","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cxp",
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","22.53","346476974.16","n/a","United States","2009","n/a","n/a","https://www.nasdaq.com/symbol/stk",
"COLM","Columbia Sportswear Company","79.84","5590149056.48","n/a","United States","1998","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/colm",
"CMCO","Columbus McKinnon Corporation","35.4","814961454","n/a","United States","1996","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cmco",
"CCZ","Comcast Corporation","53","0","n/a","United States","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/ccz",
"CMCSA","Comcast Corporation","33.02","153361654721.34","n/a","United States","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cmcsa",
"CMA","Comerica Incorporated","96.07","16586001595.41","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cma",
"CMA.WS","Comerica Incorporated","n/a","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cma.ws",
"FIX","Comfort Systems USA, Inc.","40.65","1511166758.1","n/a","United States","1997","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/fix",
"MOC","Command Security Corporation","2.94","29714897.52","n/a","United States","n/a","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/moc",
"CBSH","Commerce Bancshares, Inc.","62.74","6706378858.52","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","25.75","2359740403","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbshp",
"CHUBA","CommerceHub, Inc.","22.53","980203044.63","n/a","United States","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/chuba",
"CHUBK","CommerceHub, Inc.","22.54","980638110.34","n/a","United States","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/chubk",
"CMC","Commercial Metals Company","20.22","2365829736.36","n/a","United States","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/cmc",
"CVGI","Commercial Vehicle Group, Inc.","7.3","226333025.2","n/a","United States","2004","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/cvgi",
"COMM","CommScope Holding Company, Inc.","40.405","7753570890.41","n/a","United States","2013","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/comm",
"JCS","Communications Systems, Inc.","3.79","34042420.51","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcs",
"CBU","Community Bank System, Inc.","53.86","2737234356.24","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","8.85","195359528.55","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","11.31","85257607.5","n/a","United States","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbi",
"CYH","Community Health Systems, Inc.","4.16","483887555.84","n/a","United States","2000","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cyh",
"CYHHZ","Community Health Systems, Inc.","0.0089","0","n/a","United States","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cyhhz",
"CHCT","Community Healthcare Trust Incorporated","25.18","457767338.82","n/a","United States","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chct",
"CTBI","Community Trust Bancorp, Inc.","45.3","802296386.1","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","11.1524","91629947.3936","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cwbc",
"CVLT","Commvault Systems, Inc.","68.55","3080792539.95","n/a","United States","2006","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cvlt",
"CODI","Compass Diversified Holdings","16.4","982360000","n/a","United States","2006","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/codi",
"CODI^A","Compass Diversified Holdings","21.3","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/codi^a",
"CODI^B","Compass Diversified Holdings","22.28","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/codi^b",
"CMP","Compass Minerals International, Inc.","64.7","2188918430.5","n/a","United States","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cmp",
"CPSI","Computer Programs and Systems, Inc.","29.1","409902279.9","n/a","United States","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/cpsi",
"CTG","Computer Task Group, Incorporated","8.28","126602284.68","n/a","United States","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ctg",
"CIX","CompX International Inc.","14","173965498","n/a","United States","1998","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cix",
"CHCI","Comstock Holding Companies, Inc.","1.91","6814954.49","n/a","United States","2004","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/chci",
"LODE","Comstock Mining, Inc.","0.3386","16835965.701","n/a","United States","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lode",
"CRK","Comstock Resources, Inc.","5.22","84389464.08","n/a","United States","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/crk",
"CMTL","Comtech Telecommunications Corp.","31.18","736475123.34","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/cmtl",
"CAG","ConAgra Brands, Inc.","36.8","14481521684.8","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/cag",
"CNAT","Conatus Pharmaceuticals Inc.","3.85","115730996.15","n/a","United States","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cnat",
"CNCE","Concert Pharmaceuticals, Inc.","19.84","460948176","n/a","United States","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cnce",
"CXO","Concho Resources Inc.","151.02","22512641709.96","n/a","United States","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cxo",
"CXRX","Concordia International Corp.","0.51","26154622.74","n/a","Canada","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cxrx",
"CDOR","Condor Hospitality Trust, Inc.","10.17","121373142.93","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdor",
"CFMS","ConforMIS, Inc.","1.5","91264905","n/a","United States","2015","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/cfms",
"CNFR","Conifer Holdings, Inc.","5.8","49417902.4","n/a","United States","2015","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfr",
"CNMD","CONMED Corporation","61.9","1731678745.6","n/a","United States","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cnmd",
